accident_id,date,time,city,latitude,longitude,weather,severity,vehicle_type,cause,casualties,reported_by
A303032,2023-08-18,00:37,Lucknow,24.383507,73.465187,Clear,Fatal,Truck,Weather,1,Police
A303033,2023-03-03,13:07,Pune,17.480487,71.890951,Fog,Fatal,Bus,Mechanical Failure,1,Police
A303034,2024-06-19,12:54,Jaipur,13.537457,70.032229,Clear,Severe,Motorcycle,Unknown,0,Police
A303035,2023-07-06,07:47,Hyderabad,27.82968,74.438724,Storm,Severe,Truck,Distracted,0,Police
A303036,2023-09-18,19:43,Pune,16.641132,73.378341,Fog,Minor,Motorcycle,Unknown,0,Police
A303037,2023-08-27,12:13,Delhi,28.560377,74.081614,Fog,Moderate,Motorcycle,Distracted,0,Police
A303038,2025-02-08,05:22,Mumbai,26.113998,70.611626,Clear,Minor,Motorcycle,Distracted,0,Police
A303039,2024-07-14,20:37,Jaipur,10.946947,74.467804,Fog,Minor,Pedestrian,Weather,1,Insurance
A303040,2021-07-23,03:27,Hyderabad,8.631662,74.720202,Rain,Severe,Motorcycle,Weather,1,Police
A303041,2025-07-25,21:38,Surat,20.081213,72.16585,Hazy,Minor,Car,Bad Road,0,Police
A303042,2022-02-23,08:03,Jaipur,17.771773,71.24366,Fog,Minor,Bicycle,Drunk Driving,0,Police
A303043,2023-02-12,05:02,Lucknow,28.494109,72.043225,Clear,Moderate,Bus,Bad Road,0,Citizen
A303044,2022-06-27,19:51,Hyderabad,17.805397,70.359258,Clear,Moderate,Car,Drunk Driving,0,Police
A303045,2022-04-26,04:19,Chennai,17.336515,76.277248,Fog,Minor,Truck,Bad Road,0,Police
A303046,2023-07-26,16:09,Mumbai,25.40007,76.2001,Snow (rare),Minor,Car,Drunk Driving,0,Hospital
A303047,2021-02-01,05:29,Delhi,26.168267,76.017803,Clear,Minor,Motorcycle,Unknown,0,Police
A303048,2024-04-29,16:00,Jaipur,23.664186,75.688916,Clear,Minor,Car,Mechanical Failure,1,Citizen
A303049,2024-12-15,17:15,Chennai,18.292073,72.69096,Clear,Minor,Truck,Speeding,1,Police
A303050,2022-03-12,10:12,Delhi,19.902165,71.498424,Clear,Minor,Car,Mechanical Failure,0,Police
A303051,2022-06-05,11:39,Delhi,15.027823,73.468945,Fog,Minor,Motorcycle,Mechanical Failure,0,Police
A303052,2024-08-05,08:06,Delhi,10.911838,68.270385,Clear,Fatal,Car,Weather,0,Police
A303053,2022-07-23,20:06,Hyderabad,19.913482,72.881803,Clear,Minor,Car,Weather,0,Police
A303054,2022-11-18,07:37,Lucknow,16.301303,72.347087,Clear,Minor,Motorcycle,Unknown,0,Police
A303055,2024-07-28,03:39,Hyderabad,21.828723,74.995123,Clear,Minor,Car,Speeding,0,Police
A303056,2023-06-19,19:31,Pune,22.002183,77.048289,Clear,Minor,Truck,Speeding,1,Citizen
A303057,2022-07-08,17:35,Mumbai,19.276292,69.747067,Clear,Moderate,Pedestrian,Mechanical Failure,0,Police
A303058,2023-03-14,17:30,Kolkata,17.013719,77.510942,Clear,Severe,Car,Drunk Driving,0,Citizen
A303059,2024-06-24,09:08,Mumbai,27.701189,75.652221,Clear,Minor,Bus,Drunk Driving,1,Police
A303060,2025-02-13,18:37,Bengaluru,16.53048,68.214272,Rain,Minor,Car,Distracted,1,Police
A303061,2021-01-28,18:33,Bengaluru,13.923903,75.75309,Rain,Minor,Car,Mechanical Failure,0,Police
A303062,2021-06-25,13:09,Kolkata,9.768359,77.447958,Hazy,Moderate,Car,Drunk Driving,0,Citizen
A303063,2023-09-07,01:49,Lucknow,11.121505,76.052935,Clear,Fatal,Motorcycle,Mechanical Failure,0,Police
A303064,2021-07-26,20:23,Bengaluru,11.757657,76.313727,Clear,Minor,Car,Bad Road,0,Police
A303065,2021-01-02,01:06,Kolkata,15.724876,69.495024,Clear,Severe,Car,Mechanical Failure,0,Police
A303066,2023-10-03,13:06,Jaipur,25.405683,69.582351,Clear,Minor,Motorcycle,Weather,0,Citizen
A303067,2023-01-04,13:03,Pune,18.64004,73.901868,Clear,Severe,Pedestrian,Speeding,1,Police
A303068,2024-04-18,21:49,Pune,10.728474,70.097768,Clear,Minor,Motorcycle,Weather,0,Police
A303069,2022-04-25,13:15,Kolkata,10.398075,76.666684,Clear,Minor,Bicycle,Bad Road,0,Citizen
A303070,2024-05-16,01:17,Surat,15.35981,68.150567,Rain,Moderate,Bus,Distracted,0,Police
A303071,2024-09-21,05:35,Hyderabad,19.240239,76.459408,Clear,Severe,Motorcycle,Mechanical Failure,1,Police
A303072,2025-07-30,16:03,Pune,17.148041,77.537361,Clear,Minor,Motorcycle,Drunk Driving,1,Police
A303073,2025-07-15,11:54,Pune,9.507665,74.870207,Clear,Moderate,Motorcycle,Weather,0,Police
A303074,2024-03-06,07:58,Jaipur,9.38695,76.931923,Rain,Severe,Car,Speeding,0,Police
A303075,2025-08-02,02:01,Delhi,22.419375,77.558258,Rain,Minor,Motorcycle,Speeding,0,Police
A303076,2025-06-17,13:05,Surat,18.78085,71.215828,Clear,Minor,Car,Unknown,1,Citizen
A303077,2022-07-28,14:47,Mumbai,20.537542,70.126216,Rain,Minor,Truck,Speeding,0,Police
A303078,2021-01-03,17:38,Jaipur,24.46859,74.966759,Clear,Minor,Car,Bad Road,1,Hospital
A303079,2023-01-28,01:09,Hyderabad,15.054117,72.813535,Clear,Fatal,Bicycle,Weather,0,Hospital
A303080,2023-06-24,08:13,Surat,27.015721,72.414968,Fog,Minor,Truck,Drunk Driving,0,Police
A303081,2023-10-09,12:37,Delhi,28.161217,71.771114,Rain,Moderate,Motorcycle,Bad Road,0,Police
A303082,2024-07-21,07:55,Hyderabad,11.058884,75.299209,Clear,Minor,Motorcycle,Mechanical Failure,1,Police
A303083,2021-08-12,18:30,Chennai,27.982818,68.881924,Clear,Minor,Car,Drunk Driving,0,Police
A303084,2024-10-04,09:02,Delhi,16.54104,72.160833,Rain,Moderate,Bus,Speeding,1,Citizen
A303085,2025-07-15,10:28,Hyderabad,19.837177,71.184458,Rain,Moderate,Car,Mechanical Failure,0,Citizen
A303086,2023-07-06,10:25,Kolkata,20.703726,76.547383,Rain,Moderate,Motorcycle,Weather,0,Police
A303087,2024-02-15,01:57,Kolkata,13.435299,71.822054,Clear,Minor,Car,Speeding,0,Hospital
A303088,2022-11-29,03:56,Chennai,12.592109,73.770202,Clear,Minor,Car,Distracted,0,Police
A303089,2024-09-21,22:17,Lucknow,28.116962,70.210907,Rain,Moderate,Motorcycle,Weather,1,Insurance
A303090,2025-01-24,05:38,Delhi,17.117802,70.745814,Fog,Minor,Bus,Distracted,0,Police
A303091,2021-10-19,12:36,Surat,19.703858,74.326879,Clear,Minor,Motorcycle,Speeding,0,Citizen
A303092,2025-05-29,05:03,Surat,14.073238,69.837117,Fog,Minor,Motorcycle,Speeding,1,Police
A303093,2022-05-31,07:29,Chennai,27.463092,71.92297,Rain,Minor,Motorcycle,Bad Road,0,Police
A303094,2022-05-29,16:28,Delhi,18.406266,69.580489,Rain,Minor,Motorcycle,Distracted,1,Citizen
A303095,2023-02-06,19:25,Bengaluru,13.384072,76.252985,Clear,Moderate,Car,Unknown,0,Citizen
A303096,2023-12-30,09:17,Lucknow,26.53898,73.365803,Clear,Minor,Bus,Weather,1,Citizen
A303097,2025-05-29,03:49,Mumbai,25.111942,69.318724,Clear,Minor,Motorcycle,Speeding,0,Police
A303098,2022-06-01,08:31,Jaipur,20.173714,73.970651,Clear,Minor,Car,Drunk Driving,0,Police
A303099,2023-12-13,12:22,Pune,28.439189,75.645535,Rain,Moderate,Motorcycle,Weather,2,Police
A303100,2021-05-23,11:44,Chennai,14.499783,72.507138,Clear,Severe,Bus,Distracted,0,Police
A303101,2023-10-04,22:25,Delhi,18.182892,74.139844,Fog,Severe,Motorcycle,Bad Road,0,Police
A303102,2024-07-12,09:16,Hyderabad,16.42879,72.160875,Clear,Moderate,Truck,Weather,1,Police
A303103,2022-08-18,00:47,Pune,20.584077,70.489082,Rain,Severe,Motorcycle,Mechanical Failure,1,Citizen
A303104,2021-11-20,16:11,Jaipur,28.275984,71.298619,Clear,Moderate,Motorcycle,Weather,0,Police
A303105,2025-09-27,09:35,Surat,22.614084,74.620883,Storm,Moderate,Motorcycle,Distracted,0,Citizen
A303106,2024-11-09,02:35,Chennai,17.265308,69.261628,Clear,Minor,Car,Bad Road,0,Citizen
A303107,2021-11-04,18:18,Hyderabad,23.231671,75.394242,Fog,Minor,Car,Speeding,1,Police
A303108,2023-11-09,05:16,Pune,11.162757,76.606269,Clear,Minor,Motorcycle,Drunk Driving,0,Citizen
A303109,2024-04-30,11:05,Lucknow,10.864978,72.817654,Clear,Moderate,Bus,Unknown,1,Citizen
A303110,2024-05-24,11:46,Kolkata,22.724477,71.055761,Clear,Minor,Motorcycle,Weather,0,Police
A303111,2022-04-27,03:52,Surat,10.796988,68.88279,Rain,Moderate,Car,Mechanical Failure,0,Citizen
A303112,2022-08-13,04:48,Jaipur,23.14796,77.051629,Clear,Moderate,Car,Speeding,0,Police
A303113,2022-03-20,20:51,Mumbai,15.514792,74.470482,Clear,Fatal,Bus,Mechanical Failure,1,Police
A303114,2021-02-13,22:12,Hyderabad,16.106495,74.726956,Rain,Minor,Car,Distracted,0,Police
A303115,2022-09-10,19:16,Bengaluru,26.567122,69.444369,Rain,Minor,Car,Unknown,0,Police
A303116,2023-11-24,21:18,Kolkata,24.666918,71.516856,Clear,Moderate,Car,Bad Road,1,Insurance
A303117,2023-09-24,00:17,Kolkata,20.460958,71.808311,Rain,Moderate,Car,Weather,0,Police
A303118,2021-02-11,07:06,Chennai,12.83484,76.550863,Clear,Minor,Bus,Speeding,0,Citizen
A303119,2025-06-15,18:02,Mumbai,13.262153,70.117456,Clear,Minor,Motorcycle,Distracted,0,Police
A303120,2023-06-16,21:02,Kolkata,16.27993,75.472439,Clear,Minor,Motorcycle,Distracted,0,Police
A303121,2021-06-16,07:44,Surat,15.520448,74.458888,Clear,Severe,Motorcycle,Unknown,1,Police
A303122,2025-07-23,06:00,Pune,10.403836,74.873363,Clear,Moderate,Car,Unknown,2,Police
A303123,2022-11-15,04:44,Jaipur,15.334359,74.81156,Fog,Moderate,Car,Weather,0,Police
A303124,2021-12-31,08:26,Chennai,24.958841,77.490786,Rain,Minor,Car,Drunk Driving,0,Citizen
A303125,2024-10-12,21:45,Kolkata,27.683641,75.504519,Clear,Minor,Car,Distracted,0,Hospital
A303126,2025-01-26,21:11,Pune,24.855038,68.193537,Storm,Minor,Car,Speeding,1,Police
A303127,2021-08-03,11:55,Chennai,25.82097,68.893348,Clear,Moderate,Motorcycle,Speeding,0,Police
A303128,2024-12-08,14:35,Mumbai,12.754847,74.554672,Clear,Moderate,Car,Weather,1,Citizen
A303129,2021-06-11,06:43,Mumbai,20.491418,71.371655,Clear,Moderate,Car,Distracted,0,Police
A303130,2023-08-24,08:22,Delhi,21.813163,72.450486,Rain,Fatal,Motorcycle,Speeding,0,Police
A303131,2025-02-16,12:33,Delhi,9.455486,74.511741,Clear,Minor,Car,Drunk Driving,0,Police
A303132,2023-02-08,08:39,Bengaluru,24.206535,72.987558,Clear,Minor,Car,Weather,0,Citizen
A303133,2022-03-29,05:36,Chennai,23.300334,69.335781,Clear,Minor,Car,Distracted,0,Police
A303134,2021-03-18,21:01,Lucknow,27.843812,69.794475,Rain,Minor,Bus,Speeding,1,Hospital
A303135,2021-10-23,20:08,Jaipur,17.321166,75.300711,Clear,Minor,Car,Speeding,1,Citizen
A303136,2025-04-06,12:57,Kolkata,16.158545,72.200053,Hazy,Moderate,Bicycle,Speeding,0,Police
A303137,2022-05-05,21:07,Lucknow,23.803184,73.615759,Rain,Severe,Motorcycle,Speeding,0,Citizen
A303138,2025-07-05,19:07,Lucknow,20.06457,70.526096,Clear,Minor,Bus,Speeding,0,Insurance
A303139,2021-10-12,02:50,Lucknow,17.049036,69.275749,Rain,Minor,Car,Speeding,0,Police
A303140,2025-01-08,18:45,Pune,27.096126,76.814873,Clear,Minor,Motorcycle,Mechanical Failure,0,Police
A303141,2024-05-17,08:50,Pune,23.653067,75.721959,Clear,Minor,Motorcycle,Bad Road,0,Police
A303142,2023-10-12,18:10,Lucknow,16.280676,76.65459,Clear,Minor,Motorcycle,Distracted,1,Police
A303143,2021-07-06,20:49,Pune,17.507086,71.396443,Clear,Minor,Motorcycle,Weather,0,Police
A303144,2025-06-02,11:56,Surat,20.895386,68.891567,Clear,Moderate,Truck,Bad Road,0,Police
A303145,2025-09-29,15:38,Mumbai,19.863965,77.604174,Rain,Fatal,Motorcycle,Speeding,0,Police
A303146,2024-07-13,08:33,Delhi,9.007055,76.70327,Fog,Minor,Bicycle,Distracted,0,Citizen
A303147,2022-03-21,08:05,Lucknow,16.34455,75.044562,Clear,Minor,Motorcycle,Speeding,1,Police
A303148,2021-04-12,17:17,Surat,24.900042,76.963863,Storm,Severe,Pedestrian,Bad Road,0,Police
A303149,2021-01-09,12:00,Mumbai,20.463272,70.908906,Clear,Minor,Bicycle,Mechanical Failure,0,Insurance
A303150,2025-01-18,19:08,Delhi,26.78082,77.659301,Clear,Minor,Motorcycle,Unknown,0,Police
A303151,2025-02-14,01:58,Kolkata,25.105308,73.820749,Rain,Minor,Truck,Unknown,0,Citizen
A303152,2024-12-05,17:37,Lucknow,11.148107,76.513744,Clear,Minor,Car,Speeding,0,Police
A303153,2023-10-28,21:43,Bengaluru,25.531451,69.901635,Clear,Severe,Motorcycle,Bad Road,1,Police
A303154,2023-07-09,02:36,Surat,18.992688,68.238191,Rain,Moderate,Car,Speeding,0,Citizen
A303155,2023-06-22,01:07,Hyderabad,20.296672,71.455999,Clear,Moderate,Car,Bad Road,1,Police
A303156,2023-12-18,11:30,Chennai,21.519607,74.010572,Clear,Minor,Truck,Unknown,1,Citizen
A303157,2025-03-26,09:55,Lucknow,8.662067,76.125335,Clear,Moderate,Car,Distracted,1,Citizen
A303158,2025-03-29,17:10,Jaipur,8.34785,72.895341,Rain,Minor,Motorcycle,Distracted,0,Police
A303159,2024-10-18,17:27,Kolkata,22.009347,71.015215,Rain,Moderate,Truck,Mechanical Failure,0,Police
A303160,2022-08-27,21:37,Hyderabad,12.199621,76.545221,Clear,Moderate,Motorcycle,Speeding,1,Police
A303161,2025-03-04,10:02,Pune,23.374756,69.089847,Hazy,Fatal,Truck,Speeding,1,Police
A303162,2021-06-28,19:54,Bengaluru,8.706309,69.443894,Hazy,Fatal,Motorcycle,Mechanical Failure,0,Citizen
A303163,2025-03-23,16:06,Pune,25.721204,73.482441,Storm,Minor,Pedestrian,Unknown,1,Citizen
A303164,2023-09-02,15:21,Kolkata,16.938676,77.099853,Fog,Minor,Motorcycle,Drunk Driving,0,Police
A303165,2022-06-11,10:06,Mumbai,18.07096,76.896393,Clear,Minor,Motorcycle,Distracted,0,Police
A303166,2022-10-22,05:49,Hyderabad,16.641652,76.889583,Hazy,Minor,Motorcycle,Unknown,1,Citizen
A303167,2021-06-12,19:31,Jaipur,12.79964,72.463554,Clear,Moderate,Motorcycle,Drunk Driving,1,Police
A303168,2023-10-17,11:40,Bengaluru,19.100493,72.031257,Rain,Minor,Car,Mechanical Failure,0,Police
A303169,2023-02-07,01:47,Chennai,14.105018,69.812344,Clear,Minor,Motorcycle,Weather,0,Hospital
A303170,2023-08-05,21:04,Surat,10.482324,76.904718,Rain,None,Bus,Mechanical Failure,0,Hospital
A303171,2021-10-18,21:02,Surat,14.057669,76.242097,Snow (rare),Minor,Motorcycle,Bad Road,0,Police
A303172,2021-06-29,05:45,Kolkata,21.395599,73.818243,Clear,Minor,Bicycle,Distracted,0,Citizen
A303173,2025-04-03,06:42,Lucknow,24.474555,72.136051,Rain,Minor,Car,Unknown,0,Police
A303174,2025-07-15,11:51,Surat,18.302167,77.464833,Rain,Minor,Truck,Drunk Driving,0,Police
A303175,2025-05-02,06:52,Mumbai,17.943107,68.978852,Rain,Moderate,Pedestrian,Mechanical Failure,1,Police
A303176,2024-04-03,18:20,Pune,13.298474,76.153843,Rain,Moderate,Pedestrian,Mechanical Failure,0,Police
A303177,2024-07-22,16:26,Jaipur,9.824254,70.605626,Hazy,Minor,Motorcycle,Unknown,0,Police
A303178,2022-06-22,20:34,Delhi,13.800413,72.469367,Clear,Minor,Car,Mechanical Failure,0,Citizen
A303179,2023-08-10,06:54,Jaipur,8.768423,74.275776,Hazy,Minor,Motorcycle,Unknown,1,Police
A303180,2022-11-05,00:47,Jaipur,18.654846,75.435727,Rain,Severe,Motorcycle,Weather,0,Police
A303181,2021-10-14,15:40,Chennai,10.083936,75.598729,Clear,Minor,Motorcycle,Weather,0,Police
A303182,2023-09-08,01:46,Hyderabad,10.366792,71.604179,Clear,Minor,Motorcycle,Drunk Driving,1,Police
A303183,2024-05-12,04:58,Delhi,12.984714,68.917025,Clear,Severe,Motorcycle,Weather,1,Police
A303184,2025-05-02,18:20,Lucknow,25.87839,77.042665,Fog,Moderate,Bicycle,Drunk Driving,1,Citizen
A303185,2021-04-19,18:15,Jaipur,24.945468,74.891799,Rain,Minor,Motorcycle,Bad Road,0,Police
A303186,2022-05-07,15:07,Hyderabad,16.93846,69.977767,Clear,Moderate,Pedestrian,Unknown,0,Police
A303187,2023-10-13,08:50,Lucknow,9.891622,68.477055,Fog,Minor,Car,Mechanical Failure,2,Citizen
A303188,2022-12-17,10:09,Chennai,27.112364,70.974119,Hazy,Minor,Car,Distracted,0,Hospital
A303189,2025-01-20,16:53,Mumbai,24.614477,73.750151,Clear,Fatal,Motorcycle,Distracted,0,Citizen
A303190,2022-10-15,15:08,Delhi,20.831737,70.273782,Clear,Minor,Bus,Mechanical Failure,0,Police
A303191,2022-10-23,14:04,Hyderabad,21.892165,73.898192,Rain,Fatal,Bus,Speeding,0,Police
A303192,2024-04-15,22:18,Surat,8.470607,75.53819,Clear,Minor,Motorcycle,Unknown,0,Police
A303193,2023-05-22,00:22,Mumbai,24.499309,73.667449,Clear,Moderate,Bus,Mechanical Failure,1,Police
A303194,2022-02-19,20:40,Surat,9.377606,71.334406,Rain,Fatal,Motorcycle,Speeding,0,Police
A303195,2025-09-28,22:45,Lucknow,25.131715,75.017223,Clear,Moderate,Car,Speeding,0,Police
A303196,2022-03-09,17:11,Jaipur,17.474827,73.243775,Clear,Minor,Truck,Distracted,0,Police
A303197,2022-05-27,00:32,Pune,10.881452,77.697309,Storm,Severe,Car,Speeding,0,Police
A303198,2025-07-04,08:11,Hyderabad,22.046481,75.41768,Clear,Minor,Bus,Drunk Driving,0,Police
A303199,2025-07-09,16:26,Surat,14.326435,74.321706,Clear,Minor,Car,Bad Road,0,Police
A303200,2024-01-20,20:45,Kolkata,28.473062,71.564257,Rain,Minor,Pedestrian,Bad Road,1,Police
A303201,2024-05-23,09:55,Pune,8.922804,68.030718,Fog,Minor,Motorcycle,Bad Road,1,Police
A303202,2023-06-08,12:25,Hyderabad,17.97153,76.74914,Clear,Minor,Car,Unknown,0,Citizen
A303203,2022-01-23,22:54,Kolkata,14.564113,73.803218,Hazy,Severe,Bicycle,Speeding,0,Police
A303204,2022-10-12,05:26,Hyderabad,12.22281,70.705507,Rain,Minor,Car,Weather,0,Police
A303205,2023-04-14,08:54,Bengaluru,13.544436,70.539323,Storm,Minor,Motorcycle,Drunk Driving,0,Police
A303206,2022-08-10,16:28,Lucknow,9.445876,72.489909,Clear,Minor,Bus,Speeding,1,Police
A303207,2022-02-10,20:18,Mumbai,23.277773,71.37263,Clear,Fatal,Motorcycle,Weather,0,Police
A303208,2023-01-30,20:30,Jaipur,24.027141,68.253047,Fog,Minor,Bus,Weather,1,Police
A303209,2023-04-02,09:27,Delhi,26.287337,73.032621,Rain,Severe,Truck,Mechanical Failure,0,Police
A303210,2024-06-24,14:27,Jaipur,12.130237,72.820146,Storm,Minor,Car,Weather,0,Police
A303211,2022-12-20,20:08,Bengaluru,25.54629,73.655355,Rain,Severe,Pedestrian,Distracted,2,Police
A303212,2023-12-19,21:51,Bengaluru,19.848204,73.623623,Rain,Fatal,Bus,Weather,1,Police
A303213,2022-11-11,15:29,Pune,9.416677,76.636411,Fog,Moderate,Car,Distracted,1,Citizen
A303214,2023-10-15,17:46,Kolkata,19.557713,70.462722,Storm,Moderate,Motorcycle,Unknown,0,Police
A303215,2024-09-29,19:00,Pune,8.692445,77.368426,Rain,Severe,Motorcycle,Speeding,1,Hospital
A303216,2022-01-24,18:54,Bengaluru,19.475488,68.869064,Fog,Minor,Bicycle,Unknown,0,Police
A303217,2025-02-19,10:18,Surat,23.839857,72.860527,Storm,Minor,Car,Weather,0,Police
A303218,2021-06-12,13:37,Bengaluru,14.961668,74.001684,Rain,Minor,Motorcycle,Mechanical Failure,0,Hospital
A303219,2022-07-10,08:58,Jaipur,10.381091,76.957478,Clear,Moderate,Bus,Unknown,0,Police
A303220,2025-04-21,08:19,Surat,20.555054,71.89222,Rain,Moderate,Motorcycle,Unknown,0,Police
A303221,2021-11-06,04:19,Mumbai,13.941982,74.518091,Clear,Minor,Truck,Distracted,0,Police
A303222,2023-09-28,02:06,Delhi,9.394585,71.740327,Clear,Minor,Bicycle,Bad Road,0,Police
A303223,2021-03-03,21:08,Jaipur,25.880148,73.17422,Fog,Fatal,Car,Drunk Driving,0,Police
A303224,2022-08-26,10:04,Lucknow,22.250209,70.60399,Clear,Moderate,Motorcycle,Unknown,0,Hospital
A303225,2025-09-16,13:37,Kolkata,27.46364,70.300874,Rain,Minor,Bus,Unknown,0,Hospital
A303226,2023-06-23,00:32,Mumbai,13.898196,73.698786,Fog,Minor,Truck,Mechanical Failure,0,Hospital
A303227,2024-06-05,09:23,Hyderabad,23.894162,77.077803,Rain,Minor,Car,Unknown,0,Police
A303228,2021-11-30,17:50,Bengaluru,8.06811,75.838346,Fog,Minor,Car,Unknown,0,Police
A303229,2021-03-24,21:55,Mumbai,9.239079,73.141534,Rain,Minor,Car,Mechanical Failure,0,Police
A303230,2024-07-20,17:17,Chennai,21.84967,71.313359,Fog,Minor,Motorcycle,Drunk Driving,0,Police
A303231,2021-04-03,11:21,Bengaluru,14.300309,69.368632,Storm,Minor,Bus,Speeding,1,Citizen
A303232,2025-02-12,07:34,Lucknow,28.400258,73.248838,Rain,Minor,Car,Mechanical Failure,0,Citizen
A303233,2021-06-28,20:54,Hyderabad,20.51134,72.955381,Rain,Minor,Car,Bad Road,0,Citizen
A303234,2025-02-21,09:25,Pune,19.980712,73.980744,Rain,Minor,Car,Speeding,1,Insurance
A303235,2021-11-12,12:45,Lucknow,21.034548,70.143918,Clear,Severe,Bus,Mechanical Failure,0,Police
A303236,2021-12-19,20:19,Jaipur,11.344534,71.472004,Rain,Minor,Car,Weather,0,Citizen
A303237,2023-08-03,17:00,Kolkata,20.770465,73.627519,Rain,Minor,Motorcycle,Bad Road,0,Police
A303238,2021-04-24,02:15,Kolkata,17.002586,71.367896,Clear,Minor,Motorcycle,Drunk Driving,0,Police
A303239,2025-06-26,14:45,Kolkata,13.61767,77.037423,Rain,Minor,Bus,Mechanical Failure,0,Police
A303240,2022-08-12,22:14,Chennai,21.812704,74.60693,Fog,Severe,Motorcycle,Weather,1,Police
A303241,2023-05-27,17:50,Bengaluru,19.2743,76.173494,Fog,Minor,Car,Distracted,1,Hospital
A303242,2022-01-08,01:52,Mumbai,10.377154,77.44553,Fog,Minor,Bus,Distracted,1,Citizen
A303243,2024-12-28,14:07,Delhi,20.381534,68.000913,Hazy,Minor,Motorcycle,Speeding,0,Police
A303244,2024-11-14,08:39,Chennai,27.428252,70.926125,Clear,Minor,Car,Distracted,1,Citizen
A303245,2021-05-22,00:09,Chennai,18.007163,76.191417,Fog,Severe,Car,Bad Road,0,Police
A303246,2025-06-14,13:22,Delhi,13.426177,74.69981,Clear,Moderate,Bus,Bad Road,0,Citizen
A303247,2024-08-30,06:50,Hyderabad,9.035127,71.208725,Rain,Minor,Car,Mechanical Failure,0,Police
A303248,2022-01-30,14:29,Jaipur,22.539422,76.700225,Hazy,Minor,Motorcycle,Unknown,0,Police
A303249,2021-08-21,07:05,Mumbai,22.47852,68.974337,Rain,Fatal,Car,Speeding,0,Police
A303250,2025-05-27,14:32,Surat,24.911636,70.486594,Rain,Minor,Motorcycle,Unknown,1,Police
A303251,2024-02-05,08:44,Pune,25.569011,69.425157,Clear,Moderate,Car,Unknown,0,Police
A303252,2022-11-20,06:38,Kolkata,26.640355,73.802475,Clear,Minor,Car,Weather,0,Police
A303253,2022-12-03,21:04,Delhi,21.356327,68.362966,Clear,Minor,Bus,Speeding,1,Hospital
A303254,2022-06-05,11:36,Jaipur,16.937924,76.359754,Clear,Minor,Car,Weather,0,Police
A303255,2022-12-08,13:18,Mumbai,10.273751,72.247723,Clear,Minor,Car,Drunk Driving,0,Police
A303256,2022-09-29,05:51,Hyderabad,21.973978,72.449363,Rain,Fatal,Car,Unknown,0,Citizen
A303257,2021-03-09,22:22,Lucknow,24.670469,76.097555,Rain,Minor,Motorcycle,Drunk Driving,0,Citizen
A303258,2022-10-08,21:17,Bengaluru,21.319612,70.974804,Hazy,Severe,Truck,Weather,0,Police
A303259,2024-08-22,07:43,Pune,13.211783,69.045452,Clear,Minor,Car,Drunk Driving,0,Insurance
A303260,2021-01-07,08:29,Delhi,25.636642,70.359905,Clear,Moderate,Car,Speeding,0,Citizen
A303261,2024-06-12,12:48,Kolkata,16.069426,68.292003,Hazy,Moderate,Motorcycle,Drunk Driving,1,Hospital
A303262,2025-08-10,11:02,Lucknow,21.689535,69.299936,Clear,Moderate,Car,Unknown,0,Police
A303263,2023-05-13,08:23,Mumbai,17.359798,74.406805,Rain,Minor,Truck,Speeding,0,Police
A303264,2022-02-19,03:13,Surat,28.228797,72.944711,Clear,Minor,Motorcycle,Speeding,0,Police
A303265,2023-06-16,11:32,Pune,24.075028,73.603501,Clear,Minor,Car,Distracted,1,Police
A303266,2023-12-02,21:53,Chennai,17.433377,74.667241,Storm,Severe,Motorcycle,Speeding,0,Citizen
A303267,2025-06-06,05:27,Bengaluru,10.123095,77.448802,Snow (rare),Minor,Bus,Weather,0,Police
A303268,2022-02-24,03:00,Pune,24.944033,69.776279,Fog,Minor,Car,Mechanical Failure,1,Police
A303269,2022-05-15,02:02,Pune,15.427928,73.624119,Fog,Fatal,Truck,Distracted,0,Citizen
A303270,2025-03-19,07:07,Jaipur,9.512207,75.207852,Hazy,Minor,Bus,Distracted,0,Police
A303271,2023-07-18,00:06,Delhi,20.927909,76.698921,Fog,Moderate,Bus,Unknown,0,Hospital
